时间,swap已用MB,压缩内存MB,空闲%,内存占用前三
2026-09-04 13:23,2867.00,9738,76,Google 2831MB / Claude 1418MB / Application 878MB
2026-09-04 13:33,2859.00,9259,77,Google 3280MB / Claude 1419MB / Application 870MB
2026-09-04 13:43,2859.00,9030,78,Google 3506MB / Claude 1390MB / Application 951MB
2026-09-04 13:53,2851.00,8838,79,Google 3530MB / Claude 1715MB / Application 790MB
2026-09-04 14:03,2851.00,8986,78,Google 3583MB / Claude 1702MB / Application 842MB
2026-09-04 14:13,2851.00,9037,78,Google 3616MB / Claude 1588MB / Application 828MB
2026-09-04 14:23,2851.00,9073,78,Google 3645MB / Claude 1590MB / Application 803MB
2026-09-04 14:33,2851.00,9376,75,Google 3582MB / Claude 1593MB / Application 714MB
2026-09-04 14:43,2851.00,9356,75,Google 3689MB / Claude 1576MB / Application 678MB
2026-09-04 14:53,2851.00,9401,74,Google 3696MB / Claude 1631MB / Application 788MB
2026-09-04 15:03,2851.00,10295,72,Google 3499MB / Claude 1722MB / Application 1200MB
2026-09-04 15:13,2851.00,9820,76,Google 3514MB / Claude 1742MB / Application 1056MB
2026-09-04 15:23,2851.00,10077,75,Google 3566MB / Claude 1877MB / Application 1206MB
2026-09-04 15:33,2851.00,10044,75,Google 3542MB / Claude 1836MB / Application 1294MB
2026-09-04 15:43,2851.00,10514,71,Google 3010MB / Claude 1854MB / Application 1260MB
2026-09-04 15:53,2851.00,10659,70,Google 2999MB / Claude 1786MB / Application 1064MB
2026-09-04 16:03,2843.00,10778,71,Google 2841MB / Claude 1943MB / Application 1090MB
2026-09-04 16:13,2843.00,10458,72,Google 2835MB / Claude 1997MB / Application 1067MB
2026-09-04 16:23,2843.00,10337,72,Google 2873MB / Claude 1950MB / Application 1516MB
2026-09-04 16:33,2835.00,10710,71,Google 2969MB / Claude 1808MB / Application 1024MB
2026-09-04 16:43,2835.00,10354,72,Google 3063MB / Claude 1948MB / Application 846MB
2026-09-04 16:53,2835.00,10017,74,Google 3071MB / Claude 1871MB / Application 855MB
2026-09-04 17:03,2835.00,9993,74,Google 3066MB / Claude 1872MB / Application 855MB
2026-09-04 17:13,2835.00,9977,74,Google 3070MB / Claude 1873MB / Application 855MB
2026-09-04 17:23,2835.00,9935,74,Google 3098MB / Claude 1874MB / Application 857MB
2026-09-04 17:33,2835.00,9919,74,Google 3121MB / Claude 1837MB / Application 890MB
2026-09-04 17:43,2835.00,10025,74,Google 3286MB / Claude 1872MB / Application 917MB
2026-09-04 17:53,2835.00,10063,74,Google 3279MB / Claude 1826MB / Application 1121MB
2026-09-04 18:03,2835.00,10277,73,Google 4084MB / Claude 1745MB / Application 1016MB
2026-09-04 18:13,2835.00,10255,74,Google 3658MB / Claude 1784MB / Application 1208MB
2026-09-04 18:23,2835.00,10180,74,Google 3770MB / Claude 1801MB / Application 1303MB
2026-09-04 18:33,2835.00,10193,74,Google 3851MB / Claude 1820MB / Application 1274MB
2026-09-04 18:43,2835.00,10131,74,Google 3897MB / Claude 1814MB / Application 1297MB
2026-09-04 18:53,2819.00,9954,74,Google 3863MB / Claude 1800MB / Application 1312MB
2026-09-04 19:03,2819.00,10171,73,Google 3963MB / Claude 1826MB / Application 1188MB
2026-09-04 19:13,2819.00,10273,73,Google 3965MB / Claude 1762MB / Application 1182MB
2026-09-04 19:23,2819.00,10615,72,Google 3919MB / Claude 1938MB / Application 1372MB
2026-09-04 19:33,2819.00,11238,69,Google 3242MB / Claude 2031MB / Application 1013MB
2026-09-04 19:43,2819.00,10872,70,Google 3456MB / Claude 2160MB / Application 1203MB
2026-09-04 19:53,2819.00,10542,70,Google 3620MB / Claude 2203MB / Application 1272MB
2026-09-04 20:03,2819.00,10481,71,Google 3669MB / Claude 2154MB / Application 1287MB
2026-09-04 20:13,2811.00,10373,72,Google 3831MB / Claude 2134MB / Application 1164MB
2026-09-04 20:23,2803.00,10319,71,Google 3972MB / Claude 2088MB / Application 1046MB
2026-09-04 20:33,2803.00,10316,71,Google 3889MB / Claude 2256MB / Application 1049MB
2026-09-04 20:43,2803.00,10155,73,Google 3802MB / Claude 2216MB / Application 1233MB
2026-09-04 20:53,2755.00,10658,70,Google 3542MB / Claude 1979MB / Application 859MB
2026-09-04 21:03,2755.00,12500,65,Google 4936MB / Claude 1548MB / Application 487MB
2026-09-04 21:13,1565.12,9615,63,Claude 1833MB / Google 1743MB / Application 1010MB
2026-09-04 21:23,1557.12,10854,62,Google 2625MB / Claude 1713MB / Arknights 1154MB
2026-09-04 21:33,1533.12,12086,57,Google 2107MB / Claude 1645MB / Arknights 1260MB
2026-09-04 21:43,1533.12,10675,62,Google 2083MB / Claude 1815MB / Application 826MB
2026-09-04 21:53,1525.12,10707,63,Google 4767MB / Claude 1720MB / Application 850MB
2026-09-04 22:03,1525.12,10330,63,Google 4358MB / Claude 1841MB / Application 825MB
2026-09-04 22:13,1525.12,10336,63,Google 4272MB / Claude 1846MB / Application 825MB
2026-09-04 22:23,1525.12,10374,63,Google 4397MB / Claude 1814MB / Application 733MB
2026-09-04 22:33,1525.12,10538,63,Google 4540MB / Claude 1535MB / Application 627MB
2026-09-04 22:43,1525.12,10739,62,Google 4362MB / Claude 1474MB / Application 603MB
2026-09-04 22:53,1525.12,10596,62,Google 4359MB / Claude 1530MB / Application 603MB
2026-09-04 23:03,1525.12,10416,64,Google 4485MB / Claude 1509MB / Application 607MB
2026-09-04 23:13,1525.12,10676,62,Google 4368MB / Claude 1740MB / Application 497MB
2026-09-04 23:23,1501.12,10957,61,Google 4203MB / Claude 1959MB / Application 635MB
2026-09-04 23:33,1501.12,11325,59,Google 4806MB / Claude 1754MB / Application 633MB
2026-09-04 23:43,1501.12,11516,60,Google 4704MB / Claude 1762MB / Application 747MB
2026-09-04 23:53,1501.12,11922,58,Google 4266MB / Claude 1731MB / Application 1014MB
2026-09-05 00:03,1501.12,11734,59,Google 4379MB / Claude 1617MB / Application 952MB
2026-09-05 00:13,1501.12,12024,56,Google 4236MB / Claude 1624MB / Application 935MB
2026-09-05 00:23,1501.12,13206,51,Google 5205MB / Claude 1779MB / Application 589MB
2026-09-05 00:33,1501.12,12389,55,Google 4322MB / Claude 1800MB / Application 651MB
2026-09-05 00:43,1501.12,11993,58,Google 4396MB / Claude 1856MB / Application 655MB
2026-09-05 00:53,1501.12,12264,58,Google 4292MB / Claude 1828MB / Application 588MB
2026-09-05 01:03,1501.12,12179,59,Google 4349MB / Claude 1837MB / Application 623MB
2026-09-05 01:13,1501.12,12382,58,Google 4199MB / Claude 1758MB / Application 736MB
2026-09-05 01:23,1501.12,12228,59,Google 4308MB / Claude 1789MB / Application 709MB
2026-09-05 01:33,1501.12,10382,67,Google 4295MB / Claude 1759MB / Application 372MB
2026-09-05 01:43,1493.12,11941,59,Google 5495MB / Claude 1382MB / Application 542MB
2026-09-05 01:53,1493.12,10586,64,Google 3731MB / Claude 1311MB / Application 1065MB
2026-09-05 02:03,1493.12,10138,64,Google 4012MB / Claude 1662MB / Application 778MB
2026-09-05 02:13,1493.12,9659,66,Google 4285MB / Claude 1874MB / Application 493MB
2026-09-05 02:23,1493.12,9562,67,Google 4216MB / Claude 1907MB / Application 464MB
2026-09-05 02:33,1493.12,9716,65,Google 4320MB / Claude 1723MB / NeteaseMusic 521MB
2026-09-05 02:43,1493.12,9793,66,Google 4206MB / Claude 2060MB / NeteaseMusic 485MB
2026-09-05 02:53,1095.19,6556,76,Claude 1880MB / Application 511MB / NeteaseMusic 484MB
2026-09-05 03:03,1095.19,6207,75,Claude 2047MB / Google 1682MB / Application 1198MB
2026-09-05 03:13,1095.19,6000,76,Claude 2041MB / Google 1743MB / Application 1214MB
2026-09-05 03:23,1087.19,7143,72,Claude 2006MB / Google 1434MB / Application 712MB
2026-09-05 03:33,1087.19,6800,74,Claude 2101MB / Google 1455MB / Application 764MB
2026-09-05 03:43,1087.19,6738,74,Claude 2040MB / Google 1453MB / Application 821MB
2026-09-05 03:53,1087.19,6628,74,Claude 2059MB / Google 1455MB / Application 948MB
2026-09-05 04:03,1087.19,6619,74,Claude 2054MB / Google 1456MB / Application 857MB
2026-09-05 04:13,1087.19,6431,75,Claude 2125MB / Google 1460MB / Application 858MB
2026-09-05 04:23,1087.19,6436,75,Claude 2381MB / Google 1467MB / Application 861MB
2026-09-05 04:33,1087.19,6488,75,Claude 2326MB / Google 1378MB / Application 857MB
2026-09-05 04:43,1087.19,6448,75,Claude 2327MB / Google 1369MB / Application 857MB
2026-09-05 04:53,1087.19,6418,75,Claude 2327MB / Google 1372MB / Application 857MB
2026-09-05 05:03,1087.19,6413,75,Claude 2327MB / Google 1379MB / Application 857MB
2026-09-05 05:13,1087.19,6405,75,Claude 2330MB / Google 1404MB / Application 853MB
2026-09-05 05:23,1087.19,6409,75,Claude 2326MB / Google 1394MB / Application 854MB
2026-09-05 05:33,1087.19,6448,75,Claude 2328MB / Google 1381MB / Application 853MB
2026-09-05 05:43,1087.19,6446,75,Claude 2330MB / Google 1383MB / Application 853MB
2026-09-05 05:53,1087.19,6437,75,Claude 2325MB / Google 1398MB / Application 853MB
2026-09-05 06:03,1087.19,6471,74,Claude 2303MB / Google 1424MB / Application 835MB
2026-09-05 06:13,1087.19,6470,74,Claude 2305MB / Google 1434MB / Application 834MB
2026-09-05 06:23,1087.19,6452,74,Claude 2309MB / Google 1430MB / Application 834MB
2026-09-05 06:33,1087.19,6447,74,Claude 2307MB / Google 1441MB / Application 834MB
2026-09-05 06:43,1087.19,6447,74,Claude 2308MB / Google 1432MB / Application 835MB
2026-09-05 06:53,1087.19,6465,74,Claude 2285MB / Google 1423MB / Application 835MB
2026-09-05 07:03,1087.19,6457,75,Claude 2286MB / Google 1424MB / Application 836MB
2026-09-05 07:13,1087.19,6450,75,Claude 2285MB / Google 1437MB / Application 836MB
2026-09-05 07:23,1087.19,6433,75,Claude 2285MB / Google 1432MB / Application 836MB
2026-09-05 07:33,1087.19,6621,75,Claude 2183MB / Google 1424MB / Application 824MB
2026-09-05 07:43,1087.19,6706,74,Claude 2134MB / Google 1660MB / Application 821MB
2026-09-05 07:53,1087.19,6696,74,Claude 2134MB / Google 1448MB / Application 821MB
2026-09-05 08:03,1087.19,6689,74,Claude 2134MB / Google 1451MB / Application 821MB
2026-09-05 08:13,1087.19,6678,74,Claude 2136MB / Google 1461MB / Application 821MB
2026-09-05 08:23,1087.19,6678,74,Claude 2136MB / Google 1463MB / Application 821MB
2026-09-05 08:33,1087.19,6862,74,Claude 2113MB / Google 1567MB / Application 819MB
2026-09-05 08:43,1087.19,6860,74,Claude 2114MB / Google 1473MB / Application 820MB
2026-09-05 08:53,1087.19,6854,73,Claude 2116MB / Google 1462MB / Application 820MB
2026-09-05 09:03,1087.19,6744,73,Claude 2109MB / Google 1679MB / Application 801MB
2026-09-05 09:13,1087.19,6732,74,Claude 2109MB / Google 1473MB / Application 802MB
2026-09-05 09:23,1087.19,6700,74,Claude 2110MB / Google 1457MB / Application 802MB
2026-09-05 09:33,1087.19,6694,74,Claude 2112MB / Google 1457MB / Application 802MB
2026-09-05 09:43,1087.19,6694,74,Claude 2112MB / Google 1457MB / Application 803MB
2026-09-05 09:53,1087.19,6664,74,Claude 2112MB / Google 1454MB / Application 803MB
2026-09-05 10:03,1087.19,6612,75,Claude 2113MB / Google 1471MB / Application 803MB
2026-09-05 10:13,1087.19,6611,75,Claude 2115MB / Google 1470MB / Application 803MB
2026-09-05 10:23,1087.19,6607,75,Claude 2114MB / Google 1465MB / Application 803MB
2026-09-05 10:33,1087.19,6606,75,Claude 2099MB / Google 1432MB / Application 801MB
2026-09-05 10:43,1087.19,6629,75,Claude 2010MB / Google 1435MB / Application 801MB
2026-09-05 10:53,1087.19,6632,75,Claude 1981MB / Google 1448MB / Application 801MB
2026-09-05 11:03,1087.19,6667,75,Claude 1934MB / Google 1433MB / Application 799MB
2026-09-05 11:13,1087.19,6665,75,Claude 1930MB / Google 1435MB / Application 789MB
2026-09-05 11:23,1087.19,6660,75,Claude 1931MB / Google 1437MB / Application 790MB
2026-09-05 11:33,1087.19,6658,75,Claude 1934MB / Google 1433MB / Application 790MB
2026-09-05 11:43,1087.19,6657,75,Claude 1936MB / Google 1437MB / Application 790MB
2026-09-05 11:53,1087.19,6657,75,Claude 1937MB / Google 1441MB / Application 790MB
2026-09-05 12:03,1079.19,6785,74,Claude 1839MB / Google 1421MB / Application 838MB
2026-09-05 12:13,1079.19,6766,74,Claude 1846MB / Google 1462MB / Application 876MB
2026-09-05 12:23,1079.19,7309,70,Application 2075MB / Claude 1972MB / Google 1265MB
2026-09-05 12:33,1079.19,7246,71,Claude 1992MB / Application 1936MB / Google 1313MB
2026-09-05 12:43,1079.19,7445,70,Claude 2123MB / Application 1560MB / Google 1308MB
2026-09-05 12:53,1079.19,7134,74,Claude 2017MB / Application 1597MB / Google 1425MB
2026-09-05 13:03,1079.19,7235,72,Claude 2011MB / Google 1387MB / Application 1334MB
2026-09-05 13:13,1079.19,6940,75,Claude 1972MB / Application 1452MB / Google 1384MB
2026-09-05 13:23,1079.19,7355,73,Claude 1854MB / Application 1425MB / Google 1362MB
2026-09-05 13:33,1079.19,7299,73,Claude 1852MB / Application 1556MB / Google 1380MB
2026-09-05 13:43,1079.19,7260,73,Claude 2003MB / Application 1563MB / Google 1386MB
2026-09-05 13:53,1079.19,7271,72,Claude 2040MB / Application 1598MB / Google 1386MB
2026-09-05 14:03,1079.19,7241,72,Claude 2039MB / Application 1598MB / Google 1396MB
2026-09-05 14:13,1079.19,7186,72,Claude 2038MB / Application 1484MB / Google 1375MB
2026-09-05 14:23,1079.19,7434,72,Claude 1974MB / Application 1588MB / Google 1376MB
2026-09-05 14:33,1079.19,7496,72,Claude 1978MB / Application 1571MB / Google 1374MB
2026-09-05 14:43,1079.19,7475,72,Claude 1980MB / Application 1572MB / Google 1412MB
2026-09-05 14:53,1079.19,7421,72,Claude 1982MB / Application 1604MB / Google 1412MB
2026-09-05 15:03,1079.19,7408,73,Claude 1984MB / Application 1609MB / Google 1414MB
2026-09-05 15:13,1079.19,7402,73,Claude 1987MB / Application 1609MB / Google 1417MB
2026-09-05 15:23,1079.19,7374,73,Claude 1988MB / Application 1609MB / Google 1425MB
2026-09-05 15:33,1079.19,7519,73,Claude 1972MB / Application 1734MB / Google 1420MB
2026-09-05 15:43,1079.19,7481,73,Claude 1973MB / Application 1735MB / Google 1417MB
2026-09-05 15:53,1079.19,7464,73,Claude 1973MB / Application 1735MB / Google 1421MB
2026-09-05 16:03,1079.19,7444,73,Claude 1973MB / Application 1736MB / Google 1414MB
2026-09-05 16:13,1079.19,7436,73,Claude 1977MB / Application 1722MB / Google 1434MB
2026-09-05 16:23,1079.19,7434,73,Claude 1973MB / Application 1724MB / Google 1424MB
2026-09-05 16:33,1079.19,7455,73,Claude 1976MB / Application 1720MB / Google 1429MB
2026-09-05 16:43,1079.19,7453,73,Claude 1967MB / Application 1731MB / Google 1425MB
2026-09-05 16:53,1079.19,7436,73,Claude 1971MB / Application 1774MB / Google 1427MB
2026-09-05 17:03,1079.19,7439,72,Claude 1959MB / Application 1814MB / Google 1415MB
2026-09-05 17:13,1079.19,7436,72,Claude 1964MB / Application 1778MB / Google 1416MB
2026-09-05 17:23,1079.19,7449,72,Claude 1963MB / Application 1750MB / Google 1416MB
2026-09-05 17:33,1079.19,7468,72,Claude 1963MB / Application 1685MB / Google 1423MB
2026-09-05 17:43,1079.19,7436,72,Claude 1964MB / Application 1700MB / Google 1417MB
2026-09-05 17:53,1079.19,7429,72,Claude 1954MB / Application 1649MB / Google 1614MB
2026-09-05 18:03,1079.19,7412,73,Claude 1959MB / Application 1651MB / Google 1443MB
2026-09-05 18:13,1079.19,7417,74,Claude 1958MB / Google 1669MB / Application 1608MB
2026-09-05 18:23,1079.19,7406,74,Claude 1958MB / Application 1607MB / Google 1450MB
2026-09-05 18:33,1079.19,7396,74,Claude 1959MB / Application 1607MB / Google 1430MB
2026-09-05 18:43,1079.19,7391,74,Claude 1959MB / Application 1607MB / Google 1432MB
2026-09-05 18:53,1079.19,7375,74,Claude 1959MB / Application 1607MB / Google 1429MB
2026-09-05 19:03,1079.19,7362,74,Claude 1959MB / Application 1607MB / Google 1429MB
2026-09-05 19:13,1079.19,7405,74,Claude 1959MB / Application 1579MB / Google 1435MB
2026-09-05 19:23,1079.19,7402,74,Claude 1952MB / Application 1562MB / Google 1440MB
2026-09-05 19:33,1079.19,7410,74,Claude 1941MB / Application 1549MB / Google 1432MB
2026-09-05 19:43,1079.19,7406,74,Claude 1942MB / Application 1550MB / Google 1445MB
2026-09-05 19:53,1079.19,7391,73,Claude 1941MB / Application 1550MB / Google 1445MB
2026-09-05 20:03,1071.19,7400,73,Claude 1943MB / Application 1535MB / Google 1444MB
2026-09-05 20:13,1071.19,7480,72,Claude 1930MB / Application 1434MB / Google 1418MB
2026-09-05 20:23,1071.19,7473,72,Claude 1932MB / Application 1434MB / Google 1416MB
2026-09-05 20:33,1071.19,7470,72,Claude 1936MB / Application 1435MB / Google 1435MB
2026-09-05 20:43,1071.19,7465,72,Claude 1936MB / Application 1435MB / Google 1431MB
2026-09-05 20:53,1071.19,7434,72,Claude 1940MB / Application 1437MB / Google 1435MB
2026-09-05 21:03,1071.19,7424,72,Claude 1940MB / Google 1445MB / Application 1432MB
2026-09-05 21:13,1071.19,7450,73,Claude 1942MB / Google 1446MB / Application 1316MB
2026-09-05 21:23,1071.19,7374,73,Claude 1942MB / Google 1436MB / Application 1313MB
2026-09-05 21:33,1071.19,7373,73,Claude 1943MB / Google 1436MB / Application 1313MB
2026-09-05 21:43,1071.19,7371,73,Claude 1944MB / Google 1434MB / Application 1313MB
2026-09-05 21:53,1071.19,7379,73,Claude 1944MB / Google 1443MB / Application 1313MB
2026-09-05 22:03,1071.19,7374,73,Claude 1945MB / Google 1452MB / Application 1248MB
2026-09-05 22:13,1071.19,7366,73,Claude 1947MB / Google 1451MB / Application 1248MB
2026-09-05 22:23,1071.19,7354,73,Claude 1947MB / Google 1444MB / Application 1240MB
2026-09-05 22:33,1071.19,7348,73,Claude 1948MB / Google 1446MB / Application 1240MB
2026-09-05 22:43,1071.19,7346,73,Claude 1948MB / Google 1452MB / Application 1240MB
2026-09-05 22:53,1071.19,7345,73,Claude 1948MB / Google 1432MB / Application 1240MB
2026-09-05 23:03,1071.19,7345,72,Claude 1944MB / Google 1438MB / Application 1240MB
2026-09-05 23:13,1071.19,7345,73,Claude 1945MB / Google 1455MB / Application 1220MB
2026-09-05 23:23,1071.19,7288,73,Claude 1946MB / Google 1451MB / Application 1220MB
2026-09-05 23:33,1071.19,7290,73,Claude 1946MB / Google 1453MB / Application 1202MB
2026-09-05 23:43,1071.19,7289,73,Claude 1946MB / Google 1452MB / Application 1205MB
2026-09-05 23:53,1071.19,7307,73,Claude 1947MB / Google 1431MB / Application 1171MB
2026-09-06 00:03,1071.19,7273,73,Claude 1948MB / Google 1432MB / Application 1171MB
2026-09-06 00:13,1071.19,6780,75,Claude 2151MB / Application 1713MB / Google 1386MB
2026-09-06 00:23,1071.19,6645,73,Claude 2255MB / Google 1606MB / Application 1212MB
2026-09-06 00:33,1071.19,6612,74,Claude 2291MB / Google 1503MB / Application 1262MB
2026-09-06 00:43,1071.19,6720,73,Claude 2318MB / Google 1489MB / Application 1357MB
2026-09-06 00:53,1071.19,6730,74,Claude 2261MB / Google 1461MB / Application 1369MB
2026-09-06 01:03,1063.19,7064,73,Claude 2468MB / Google 1458MB / Application 1013MB
2026-09-06 01:13,1063.19,7589,71,Google 2599MB / Claude 2453MB / Application 1035MB
2026-09-06 01:23,1063.19,7753,72,Google 2796MB / Claude 2289MB / Application 928MB
2026-09-06 01:33,1063.19,7752,72,Google 2696MB / Claude 2481MB / Application 1044MB
2026-09-06 01:43,1063.19,7708,72,Google 2693MB / Claude 2363MB / Application 1046MB
2026-09-06 01:53,1063.19,7844,71,Google 2632MB / Claude 2285MB / Application 1020MB
2026-09-06 02:03,1063.19,7819,70,Google 2496MB / Claude 2275MB / Application 903MB
2026-09-06 02:13,1063.19,7657,72,Google 2543MB / Claude 2255MB / Application 952MB
2026-09-06 02:23,1063.19,6819,74,Google 3204MB / Claude 1485MB / Application 599MB
2026-09-06 02:33,1063.19,6744,75,Google 3041MB / Claude 1160MB / Application 585MB
2026-09-06 02:43,1063.19,7011,75,Google 3037MB / Claude 1160MB / Application 517MB
2026-09-06 02:53,1063.19,7005,74,Google 3041MB / Claude 1168MB / NeteaseMusic 443MB
2026-09-06 03:03,1063.19,7001,74,Google 3045MB / Claude 1170MB / NeteaseMusic 444MB
2026-09-06 03:13,1063.19,6990,74,Google 3046MB / Claude 1228MB / NeteaseMusic 444MB
2026-09-06 03:23,1063.19,8211,71,Google 2921MB / Claude 1193MB / Cloudflare 371MB
2026-09-06 03:33,1063.19,8103,71,Google 3030MB / Claude 1181MB / NeteaseMusic 318MB
2026-09-06 03:43,1063.19,8047,71,Google 3033MB / Claude 1185MB / NeteaseMusic 318MB
2026-09-06 03:53,1063.19,8199,70,Google 2642MB / Claude 1318MB / Application 656MB
2026-09-06 04:03,1063.19,8085,70,Google 2971MB / Claude 1320MB / Application 656MB
2026-09-06 04:13,1063.19,7884,71,Google 2684MB / Claude 1393MB / Application 727MB
2026-09-06 04:23,1063.19,7876,71,Google 2690MB / Claude 1402MB / Application 727MB
